sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
ARHGAP30	22.783869627265	23.7090546428972	23.507315669203	23.9783968329832	23.165307490226	23.0418334536714	23.1298881980818	22.9695218231254	23.4813964651538	22.9723417012696	22.3173178243845	23.397992818623	22.9436485280052	22.2313037962216	22.7301728292407	22.9539227463925	21.8043201819258	22.9081638381129	23.1623601535882	23.1585192958371
ARHGAP31	23.7772375730685	23.4826966682535	23.800302967882	23.8227244174991	23.7890178937815	23.4736240557221	23.9589659262102	23.6519260119504	23.7946012171331	23.9968666687493	23.6325543732646	23.434314438321	23.8087489534804	23.2011588052534	23.8181309616222	23.694342605877	22.7044460734274	23.7342960662626	24.0260937480193	22.9213745448304
ARHGAP32	23.2268781413854	23.0665036363603	23.2549536922113	22.9525323402176	23.4413360039618	23.6028782158839	23.6510743179021	23.1174532424675	23.2949501412086	23.4287180177878	23.1116621400639	23.175215387499	23.368883997723	23.4675793520393	23.1401568119876	24.0018461907865	23.3350171840515	23.3722472987819	23.2749678152925	22.3840499860079
ARHGAP35	25.4380972573006	24.9811866349532	24.8767749769791	24.7674635189312	25.279497375074	25.2576345548194	25.3615889017909	25.6713245963873	24.8014629435058	24.8872763562336	25.1857789869918	23.9920290074298	25.3438426681483	24.9916387944171	24.4570893206637	25.0926890565161	25.5388076932159	24.521995424294	24.8433917215607	24.4272621366304
ARHGAP39	20.7672326761438	20.8918142695001	20.6822222656186	21.0285124339992	20.6793018585304	21.2244532683612	20.7218118100598	20.8959414465812	20.8628382246307	20.7226405030005	20.2564244107219	20.814462590695	20.6639402520805	21.0737100317257	21.0817982279434	20.5119954146068	20.9920162826111	20.3255635140506	21.579109858312	20.8294524580882
ARHGAP4	23.6877709656451	24.3932035945775	24.1069801791467	25.1096940734259	24.2466237133194	23.8996915800754	23.8619390221689	23.6680893102461	24.0409299794681	23.9772379682472	23.2567669733078	23.9006443037403	23.6685353939156	23.1663121784506	23.719251000388	23.6120691739213	23.281775606194	23.4612602962182	23.7927974470978	23.9532840982724
ARHGAP42	20.1448837014582	20.0057288857334	19.6077174268131	19.4672898800194	20.6102468119697	20.2476863644685	20.1388309946371	20.1589373682251	20.4337363158197	20.8407192205931	20.0508172005995	19.9102618023932	20.496590853504	19.775279611795	20.1046465807918	20.2628389083728	19.2406134948034	21.3286160157141	19.8955592399554	20.4609657863432
ARHGAP44	20.2144904556612	19.2161257917672	18.9584404930068	18.4370926526458	19.0480050369427	18.4875368948976	19.4592778239964	19.5060443995004	19.262269178257	19.9819576061098	18.5251897377565	18.4052828910164	18.5778353557686	19.2545396474626	18.1458414667951	18.8281657404976	19.5182820092167	18.7104660233768	17.7128146787755	18.396593315208
ARHGAP45	24.4130221594787	25.1767473385578	25.0915848083641	25.6345878160438	24.9943160958541	24.7194137369613	24.8265975232627	24.6090754688718	25.061798181381	24.9340278575408	23.8619866888096	25.0535208846382	24.5860444062445	24.1235521164619	24.6961339934716	24.7332445633468	23.5834915944198	24.4371154883353	24.4060927904682	24.7097732149584
ARHGAP5	24.006200274369	24.4101557179107	24.0446816951284	23.5766302638203	24.1094660020461	23.9236431717924	24.1495159200752	24.0210143364974	23.6727244389532	23.9206880048045	23.9099167445916	23.7957175428803	24.1699278683817	23.8979682869935	23.9827309617257	24.2527348842468	24.2812700099098	23.8211620489536	24.1313475941068	24.2696356519786
ARHGAP6	21.8189358265653	20.8698001635669	20.6948985212964	20.2783285545189	20.3980763744788	20.684494061944	21.8082292462351	21.3885406994901	21.7000457928205	22.2801387468466	21.1997180504697	20.8252236436161	21.3813454214955	20.9872349180865	21.4371947768867	21.1832976991635	20.7163279677961	20.899972785294	20.252989070851	20.8684706163657
ARHGAP9	24.1424626014075	24.3986586816435	24.2684481824319	24.8927387842976	24.393345277315	24.1720321519755	24.1967305336705	24.0038435205804	24.4193603955794	24.0719661611742	23.2646871255687	24.1424753753931	24.0479027035581	23.4505366049143	24.0739493018051	23.9489610572853	22.9601886665882	23.8759649806557	24.4068807243377	24.2221555422251
ARHGDIA	29.1711319433841	29.440694677149	28.9819383289459	29.1315178141664	29.1394627992697	29.5449488598876	29.2762372518502	29.5455694967577	29.0620809548408	29.2611296088443	28.6801733943171	28.7896541694033	29.1397739920067	29.1658903620187	29.2271319553226	29.1494713371113	29.0924938813694	29.3587058452932	29.3213588066222	28.8695478413802
ARHGDIB	29.231104509268	29.2782723289628	29.6136116424743	29.3906085206868	29.2119122504203	29.5382831864103	29.4899730718085	29.3597440072787	29.5427878161178	29.4895816786144	28.80189500253	29.2519253708108	29.2063914450621	28.8269315693035	29.9423600558777	29.306360215702	28.3773390400268	28.8378364539592	28.5414572489894	28.6314840990502
ARHGEF1	25.3176177408672	25.460465771605	25.2616121045397	25.8753862448369	25.2621191580736	25.1248468208594	25.0882733631633	25.137561260001	25.7761117298893	25.1120935904206	24.9500750639087	25.5492446954258	25.3875643616548	24.6303671493198	25.1801908117764	25.0380865918089	25.1892956213741	25.1167302493491	24.9937144513355	25.9810212893284
ARHGEF10	22.8233373624865	22.4597808588379	22.8631449317058	23.2796371609322	22.8496669981719	22.7837110805606	23.0973055183187	22.5503701050763	22.8507874254274	22.6297854647179	22.994613467088	22.0792111026171	22.6192756570966	22.0788317424482	22.7690226161119	22.6189373734743	22.6158047625426	22.857690873143	22.5469704334371	22.7293297798266
ARHGEF10L	24.0377971018781	24.0950788414849	24.41137344129	25.5208824978605	24.0138040006572	23.9091867234466	23.868383732037	24.3471879597559	24.1881349192283	24.0370366485722	23.4733350437096	23.9213437418008	23.731794005989	24.8857495284764	24.4149428099008	24.0722401562479	23.4309692716232	24.530561934933	24.204913885817	25.0525903624964
ARHGEF11	23.8949505202296	24.1495371347336	23.9209641607118	24.0949074296825	23.793431446307	24.2592933295687	24.3267113504063	24.1364344457288	24.0900162758096	24.0529798026433	24.2946789527067	23.8335737673222	24.0199143487053	24.1501407802988	24.2715226165432	23.9792789743568	24.369586981649	24.6463412986036	24.2317157531546	24.1555745217715
ARHGEF12	24.2642252908013	23.9590474770953	24.0947107953473	23.9999351663422	24.2945629708596	24.8385939269798	24.8162501274672	24.1141489597014	24.0268130621161	24.2939253929324	24.0818313352385	23.886123974213	24.2990875828165	24.3635771189929	23.7626546204872	24.569089560567	24.5815512123799	24.1887262480905	24.4140949672406	23.7316499218951
ARHGEF16	24.7214473771399	24.3597752286353	24.5822570487153	24.5290074886183	24.6947324813784	25.4040414096129	24.9068723910795	25.3647109418003	25.4586473009605	24.0829874201446	25.1931068983034	24.7455548025361	24.4530072326207	24.5166870343077	24.3381373512469	24.9134772820821	25.5866411469663	24.0413856798763	24.4939761898658	24.6918210769126
ARHGEF17	24.1175437964309	23.9448883069548	23.6526018854178	23.847934072275	24.2207222818796	23.7719749694216	24.3899075748531	24.4222495226828	24.421103471161	24.5987373360274	24.2840436109294	23.6207209364667	24.3979447965655	24.0524134899476	23.8866502638887	23.9946238728547	23.6542906267825	24.2674115296491	24.1198023793426	24.8005076186105
ARHGEF18	19.7399939832207	19.8161975888155	20.4207282561592	20.229520924166	20.1671954198868	20.1221900969082	20.0091913823046	19.7965236355123	20.0826419942127	19.9173415797128	19.7452357959717	19.4810025872872	20.0961149274599	19.9563070395634	19.9995621083765	20.2482901488785	19.4314991281355	20.0735649227988	19.9134770247711	19.7253104990307
ARHGEF2	25.2707130730099	25.592277343049	25.4659370734292	26.59121795307	25.3124197031752	25.7553800716718	25.7954805667334	25.3350847921857	25.7184323305301	25.2205986583461	25.4489402711382	25.2715792457884	25.4064330547936	25.6751269336865	25.9685146508503	25.5193054342166	25.7058155758876	26.5205236685761	25.5614455008039	26.5703805925705
ARHGEF26	20.8924304301904	21.54819468835	20.8120965318385	20.1268825641523	21.3996249687586	19.9421637270525	20.9046561620201	21.4378366110289	20.7561070704778	21.1003742599866	21.589385295198	20.7992912599656	20.9152830843226	21.9851745581031	20.5071645097016	21.1208324944555	21.384311307886	21.3555410750492	21.4860036372632	19.9029301906626
ARHGEF28	20.6307246513555	20.5191930222446	20.6751298613441	21.1891288213963	20.6658063590312	20.9013840025641	20.8350038649567	20.2729670187291	19.8741752753686	20.6917585714043	20.1621740480984	20.5345713999732	20.0818551037708	21.5997973858858	20.5762888990077	20.7242041746242	20.5387247585204	21.5291933872081	20.4199617625252	20.4915413704807
ARHGEF3	20.727455427552	20.8956639263877	21.2107601571884	20.7571918870407	21.0865659442443	21.0074250841535	20.8704659479887	20.5496319113312	21.2184265004807	20.757643196411	21.0880206366593	20.9087293534129	21.3890880606581	21.2635726197764	21.276415074103	21.0683494529495	20.647042875642	20.968571555496	20.9131441573682	20.6666429118122
ARHGEF35	20.8800076885958	20.7952060541242	20.9530950548159	20.2246873264131	20.9579500524077	20.8673698786933	20.5740532933551	20.6371478396489	21.1677911645641	20.7436606137793	20.2893867306906	20.9797464790402	20.8696008512663	20.8105686244504	20.8540773674161	21.3933307510424	20.963102545243	20.9856883050144	21.7380790268717	20.6541782853746
ARHGEF37	26.0564621480437	25.0889415662457	25.9277894450917	24.7473682990903	25.4457672924421	25.3956025059666	25.3999736547506	25.7167698904669	25.4638058777408	25.7773373977203	25.6182711999422	25.5936477525599	25.6280162540426	24.8071679467451	25.0851468504416	25.695068909981	24.7104544963428	25.6267062536905	26.4883049234213	25.2488857735399
ARHGEF38	21.8239607719935	20.0381053592233	20.7800778274978	19.8892146642039	20.3303623170516	21.1209774311786	21.2898179345434	20.3000606252594	20.7553374513799	20.3290298220665	20.6705681529767	20.8102467750209	20.3123143358746	19.6317645947098	20.0880347980977	20.5423639831895	20.9391470793311	19.766338193861	20.4056988615836	19.7413647013593
ARHGEF40	23.0125426191171	22.5031968926826	22.7034510836223	22.5300836224538	22.8731076676065	22.3404290388505	23.1121186498549	22.4750066532607	22.5745679719508	23.0217504662013	22.8932698003195	22.539631740693	22.9490281663942	22.5030521278693	23.5330020352243	22.8502719432864	23.1436711106534	22.956680846719	22.7354759203712	22.6168327025727
ARHGEF5	23.9340357184245	23.4652282281654	23.6868916870357	23.3922871196975	23.5286840486097	23.5179075306218	23.6117460377486	23.6991265885897	23.4650561078643	23.4222065252972	23.4798424352618	23.5654896755607	23.1141586476548	23.4405521131487	23.7423427815312	24.0084689214626	23.6323136253414	23.0452165147639	23.9087535970516	22.6523797494979
ARHGEF6	25.8664646004234	26.0876576367652	25.7680165527833	26.4015539752081	26.1712153000396	25.6956865326558	26.343171720795	25.6378444785485	25.8844711278736	25.9595325313899	25.2747143076065	26.6477143267467	25.7618092172679	25.8483614946367	25.5460864340938	25.5658400236278	24.8451045213636	25.8882585594555	25.6803752375532	25.5333739858474
ARHGEF7	26.0104373242699	25.5927691973724	25.5576630952007	26.0677232181998	25.773028532997	25.5622171924814	26.0238819214755	25.7578622534464	25.76729702087	25.7758923285026	25.6236482480548	25.5607851898507	25.8317042684722	25.6090570721766	25.6486204035263	25.8257355201494	25.2029417589325	25.874155991056	25.8025193694484	25.6835137209733
ARID1A	24.5112298977657	24.6134104801371	24.509231109642	25.0278350717117	24.4668694949713	24.2514985396851	24.3342253393821	24.3704170413146	24.4179732855611	24.0188708565034	24.6766638994097	24.1161924298696	24.657043674958	24.2651139739681	24.0157838854489	24.5969633615584	25.133891848798	24.5716037435674	24.8437436639861	24.3790890530397
ARID1B	24.0140461274236	23.9000749515255	23.8117893811911	24.297721061961	24.1020172892374	24.0228058758651	24.0656524340437	24.0260481304244	23.5709350398031	23.535589284159	24.1429439847974	23.7647953202488	24.0341242405435	24.4400038465566	23.8406708805832	24.2625013832937	24.1745397898202	24.6596887224612	24.7860574805972	23.936283462387
ARID2	24.9243907798867	25.4409109208517	25.1934188967134	24.9111282366757	24.9233547399313	24.7371786380432	24.8135082703502	24.8248015223117	25.0570939484376	24.746617203614	24.7953535309173	24.72382972838	25.0265052041492	25.1501559659373	24.9762872134234	25.5729153504977	24.9744692432635	25.096783807101	24.9505872179881	25.1376330034011
ARID3A	20.9655983175197	22.4531481101999	22.2390162996033	22.2260364228308	21.6423166443329	21.3149805567865	21.2952884876205	21.5879781910636	22.2693363957243	21.3703633444793	22.1800045365798	22.8013225850214	21.2832712702348	21.7272372422502	21.6130058484582	21.5675814023159	20.7526409480967	21.1786754302818	21.9331015253647	21.7569249605434
ARID4A	22.0625504686319	22.2478330608361	22.2654121843449	22.0664913860985	22.3601860050124	22.1402402516608	22.2129828662942	22.3874028232569	21.9270869350194	22.0599387154268	22.0358108479739	22.0173437003387	21.98340668376	21.7252206067133	21.8315694089397	21.8954298350116	21.9378551882887	21.972586688477	23.2851802453233	22.6699843720889
ARID4B	23.9122036478339	24.4703520039383	24.5755409677092	24.7598888361669	24.0229042594781	24.2401990902627	24.1981321892934	23.9771639757393	24.3582090454689	23.9199811612801	23.7524580094131	23.9162736783043	24.3566890285909	24.5438541181385	24.0702481994745	24.0866708173469	24.559827160225	24.7876452731523	24.6417972561406	24.1397838450609
ARID5B	21.0732408438402	20.8782360519357	20.7150763883114	20.7061345731669	21.0508719608572	20.7965580416235	20.6378534539346	21.5391036623763	21.2620592244038	21.3523087367009	21.0700810137995	21.0353368369295	21.4985459256958	20.7472640894226	21.3669836010334	20.9935245150084	21.3205751368694	20.9418976339467	20.4915600812727	21.2989285463875
ARIH1	25.3454467355932	25.1016095671693	25.016775995091	25.510000823384	25.164637980292	25.4603742829228	25.3543781062019	25.1584085838311	25.1213229714288	24.9445886820381	24.8493812143449	25.7477035188211	24.9767192305102	24.9690266753413	24.8339907976089	25.2533068946168	25.9306699046258	25.2193330392393	25.3910732468538	24.9935214294231
ARIH2	23.5743764900541	23.7120504004091	22.9833579730402	23.8524525203472	23.4611620086254	23.4207785167511	23.4891554652589	23.3246505115829	23.4568641838127	23.0993814892903	23.7223915676077	23.6797305399699	23.3071369359159	23.3011088087968	23.407790998372	23.2086876259894	23.5663053683496	23.2668836549749	23.6517980085412	23.5307977904416
ARL1	25.7544649940595	25.6800153495253	25.8616615921155	25.2379079370018	25.590703375562	26.0065647285885	25.5587123916017	26.2262423700615	25.665841968403	25.5161575668398	25.9528420772486	26.0129203683874	25.5744236648987	25.4286760944248	25.8102994668688	25.972273522785	25.8988451513779	25.6899004443519	25.165347056944	26.0793634972864
ARL14EP	22.8862319963289	23.4711887936484	23.1997620176367	23.373628927771	23.0027866365288	23.4539747451577	23.1777157568773	22.8069930757342	23.3285253361623	23.2067727527282	23.1608193382583	22.7946262421653	23.369036764021	23.2405678159952	23.2565339205811	23.1001337384757	22.9374952297317	23.7695707954135	23.0952235583693	23.5300253154483
ARL15	21.3830445300561	21.3315225932748	21.3311194420554	21.1205930185839	21.1692456592515	21.2436933683197	21.0358308241266	21.6090502485539	21.1749219181564	21.4656056224915	21.7525331990074	21.2779045952788	21.0515640679803	21.2245065272051	21.4028978912505	21.0708598730466	20.8172705350106	21.124954548735	20.79566431565	20.8829134474595
ARL2	23.8900386972937	24.3348683756956	24.0523892878238	23.9920191093785	23.8854656645141	23.9914022216379	24.0464115042918	23.2131097274148	23.4542361858204	24.2544661705584	23.8715330546575	23.9838451301676	23.665312901622	24.6276233154396	24.3083526036276	23.6278622984929	23.4922975271145	24.208721420159	23.2986075590324	24.1548528900216
ARL2BP	24.1896306323724	23.7526905679119	24.5098219862446	23.777010746368	24.0905812963215	23.7908519212327	24.1652476169582	24.1453303765549	23.6605729286506	24.0921450486695	24.077577975743	24.1657802709626	24.0655310725383	23.7628131644937	23.7505726633911	23.9043270076262	24.225435349981	23.8556441065661	24.7128019575977	23.8409854561986
